tau,r,phi,t
2.4900000007e+02,1.6348469228e+01,2.7949008980e+00,2.6127451646e+02
2.5000000007e+02,1.6348469228e+01,2.8061253996e+00,2.6232381171e+02
2.5100000007e+02,1.6348469228e+01,2.8173499012e+00,2.6337310695e+02
2.5200000007e+02,1.6348469228e+01,2.8285744028e+00,2.6442240220e+02
2.5300000007e+02,1.6348469228e+01,2.8397989044e+00,2.6547169745e+02
2.5400000007e+02,1.6348469228e+01,2.8510234060e+00,2.6652099269e+02
2.5500000007e+02,1.6348469228e+01,2.8622479076e+00,2.6757028794e+02
2.5600000007e+02,1.6348469228e+01,2.8734724092e+00,2.6861958319e+02
2.5700000007e+02,1.6348469228e+01,2.8846969108e+00,2.6966887844e+02
2.5800000007e+02,1.6348469228e+01,2.8959214124e+00,2.7071817368e+02
2.5900000006e+02,1.6348469228e+01,2.9071459140e+00,2.7176746893e+02
2.6000000006e+02,1.6348469228e+01,2.9183704156e+00,2.7281676418e+02
2.6100000006e+02,1.6348469228e+01,2.9295949172e+00,2.7386605942e+02
2.6200000005e+02,1.6348469228e+01,2.9408194188e+00,2.7491535467e+02
2.6300000005e+02,1.6348469228e+01,2.9520439204e+00,2.7596464992e+02
2.6400000005e+02,1.6348469228e+01,2.9632684220e+00,2.7701394516e+02
2.6500000005e+02,1.6348469228e+01,2.9744929236e+00,2.7806324041e+02
2.6600000004e+02,1.6348469228e+01,2.9857174252e+00,2.7911253566e+02
2.6700000004e+02,1.6348469228e+01,2.9969419268e+00,2.8016183090e+02
2.6800000004e+02,1.6348469228e+01,3.0081664284e+00,2.8121112615e+02
2.6900000004e+02,1.6348469228e+01,3.0193909299e+00,2.8226042140e+02
2.7000000003e+02,1.6348469228e+01,3.0306154315e+00,2.8330971665e+02
2.7100000003e+02,1.6348469228e+01,3.0418399331e+00,2.8435901189e+02
2.7200000003e+02,1.6348469228e+01,3.0530644347e+00,2.8540830714e+02
2.7300000003e+02,1.6348469228e+01,3.0642889363e+00,2.8645760239e+02
